0.199875	0.273358	Emberiza citrinella
\	5319.035645	6527.698730
1.991398	2.032549	Emberiza citrinella
\	5116.017578	6527.698730
3.599214	3.624198	Emberiza citrinella
\	4033.894043	6048.349609
4.476605	4.511877	Emberiza citrinella
\	4855.938477	7220.208008
5.593551	5.687610	Emberiza citrinella
\	3023.145996	6125.974121
6.300461	6.343081	Emberiza citrinella
\	4607.490234	6610.838379
6.632605	6.670817	Emberiza citrinella
\	3719.936279	6364.246582
6.861873	7.060278	Emberiza citrinella
\	2980.806641	8702.484375
8.017031	8.072879	Emberiza citrinella
\	4380.021973	8027.823242
8.396205	8.434417	Emberiza citrinella
\	5116.017578	6283.915527
9.088418	9.122221	Emberiza citrinella
\	3381.777588	5550.016113
9.470532	9.507273	Emberiza citrinella
\	3476.870850	5844.621094
10.124533	10.158336	Emberiza citrinella
\	4143.425293	6866.033691
11.539822	11.628002	Emberiza citrinella
\	3827.485107	6814.408203
11.846983	11.876376	Emberiza citrinella
\	3724.410400	5844.621094
12.148264	12.171779	Emberiza citrinella
\	3724.410400	5550.016113
13.351921	13.444510	Emberiza citrinella
\	3198.037109	5407.724609
14.108800	14.141132	Emberiza citrinella
\	3724.410400	5844.621094
14.374809	14.470338	Emberiza citrinella
\	3242.260742	7311.312988
15.793038	15.884157	Emberiza citrinella
\	3109.291504	5920.416992
16.216302	16.247165	Emberiza citrinella
\	2937.816162	4380.021973
19.615640	19.667079	Emberiza citrinella
\	4743.406250	7927.901855
