3.035056	3.119879	Fringilla coelebs
\	2691.089844	4253.906738
4.612225	4.683794	Fringilla coelebs
\	3259.854248	4985.979980
5.166222	5.235140	Fringilla coelebs
\	3060.386719	4516.682617
7.077380	7.156901	Fringilla coelebs
\	2870.968018	4127.522949
9.839413	9.900379	Fringilla coelebs
\	2750.019287	4169.288574
10.030264	10.072675	Fringilla coelebs
\	2520.273193	3363.520264
10.096532	10.152196	Fringilla coelebs
\	2720.427734	3806.046143
10.133641	10.199909	Fringilla coelebs
\	2720.427734	4253.906738
10.226416	10.282081	Fringilla coelebs
\	3060.386719	4211.414551
10.401363	10.446425	Fringilla coelebs
\	2901.861572	3767.396240
10.849332	10.936805	Fringilla coelebs
\	2662.004150	3964.016602
10.947408	11.026929	Fringilla coelebs
\	2633.167480	4086.117676
11.087895	11.143560	Fringilla coelebs
\	2964.454102	4296.763672
11.315855	11.379472	Fringilla coelebs
\	2901.861572	4746.277832
11.379472	11.440439	Fringilla coelebs
\	3125.734131	4339.993652
12.230348	12.283362	Fringilla coelebs
\	2750.019287	3542.363525
12.323123	12.389391	Fringilla coelebs
\	2720.427734	4169.288574
12.407945	12.455658	Fringilla coelebs
\	2720.427734	3845.029541
12.455658	12.524576	Fringilla coelebs
\	2750.019287	3884.350830
12.524576	12.612050	Fringilla coelebs
\	2964.454102	4004.366455
12.792298	12.855914	Fringilla coelebs
\	2691.089844	4211.414551
13.932100	13.979813	Fringilla coelebs
\	2870.968018	3884.350830
14.040779	14.114999	Fringilla coelebs
\	2964.454102	3884.350830
14.165362	14.207773	Fringilla coelebs
\	2964.454102	3884.350830
14.631886	14.692852	Fringilla coelebs
\	2933.022705	3806.046143
14.955272	15.018889	Fringilla coelebs
\	2720.427734	4211.414551
15.042745	15.114314	Fringilla coelebs
\	2809.972900	4561.812012
15.159376	15.222993	Fringilla coelebs
\	2870.968018	3806.046143
15.199137	15.286610	Fringilla coelebs
\	2840.339111	4653.252441
15.286610	15.358179	Fringilla coelebs
\	2720.427734	4004.366455
15.342275	15.400590	Fringilla coelebs
\	2779.866943	3806.046143
15.456255	15.517221	Fringilla coelebs
\	2809.972900	3806.046143
15.506618	15.554331	Fringilla coelebs
\	2809.972900	3845.029541
16.272672	16.328337	Fringilla coelebs
\	2901.861572	4045.065430
17.081137	17.147404	Fringilla coelebs
\	2548.133057	3505.976318
17.417776	17.476092	Fringilla coelebs
\	2492.652588	3579.067139
17.852492	17.905506	Fringilla coelebs
\	2691.089844	3363.520264
17.918759	17.963821	Fringilla coelebs
\	2809.972900	3767.396240
17.963821	18.011534	Fringilla coelebs
\	2840.339111	3653.426758
18.236844	18.295159	Fringilla coelebs
\	2779.866943	3924.011963
18.475407	18.531072	Fringilla coelebs
\	2662.004150	4004.366455
18.711320	18.785539	Fringilla coelebs
\	2750.019287	3767.396240
18.981691	19.050610	Fringilla coelebs
\	2840.339111	4471.937012
19.183145	19.238810	Fringilla coelebs
\	2691.089844	3884.350830
19.228207	19.302427	Fringilla coelebs
\	2604.577881	3542.363525
20.288488	20.354756	Fringilla coelebs
\	2492.652588	3616.086182
20.789472	20.847787	Fringilla coelebs
\	2604.577881	3964.016602
20.903452	20.961767	Fringilla coelebs
\	2779.866943	3806.046143
21.603238	21.669505	Fringilla coelebs
\	2662.004150	3505.976318
22.456764	22.536285	Fringilla coelebs
\	2548.133057	3434.134277
23.273181	23.344750	Fringilla coelebs
\	2662.004150	3579.067139
24.765528	24.826494	Fringilla coelebs
\	2662.004150	3469.900879
24.826494	24.900713	Fringilla coelebs
\	2720.427734	4253.906738
25.733035	25.809905	Fringilla coelebs
\	2901.861572	4339.993652
28.420848	28.476513	Fringilla coelebs
\	2438.119141	3505.976318
