0.000000	0.081695	Fringilla coelebs
\	2152.471924	3318.904297
0.104671	0.224661	Fringilla coelebs
\	2407.728027	3540.052002
0.265508	0.349756	Fringilla coelebs
\	2277.365479	3318.904297
0.418686	0.490169	Fringilla coelebs
\	2277.365479	3540.052002
0.490169	0.548887	Fringilla coelebs
\	2062.251953	3318.904297
0.548887	0.704618	Fringilla coelebs
\	1946.381470	3405.944092
0.811842	0.885878	Fringilla coelebs
\	2152.471924	3585.720703
0.885878	1.013526	Fringilla coelebs
\	1974.885498	6622.489258
1.026291	1.115645	Fringilla coelebs
\	2183.195068	3821.550537
1.148833	1.230528	Fringilla coelebs
\	2122.075684	3405.944092
1.230528	1.363282	Fringilla coelebs
\	2441.200439	3631.880859
1.363282	1.422000	Fringilla coelebs
\	2092.003662	3362.191162
1.432212	1.498589	Fringilla coelebs
\	1974.885498	3318.904297
1.498589	1.613472	Fringilla coelebs
\	1703.135254	7627.049805
1.613472	1.692614	Fringilla coelebs
\	2092.003662	3318.904297
1.730909	1.812603	Fringilla coelebs
\	2341.848389	3494.869629
1.812603	1.894298	Fringilla coelebs
\	2407.728027	4173.671387
1.927487	2.001523	Fringilla coelebs
\	2245.638428	3725.699707
2.085770	2.195548	Fringilla coelebs
\	2214.249512	3494.869629
2.218525	2.302772	Fringilla coelebs
\	2003.696167	3276.078613
2.282349	2.420209	Fringilla coelebs
\	2309.434082	4901.976562
2.420209	2.496797	Fringilla coelebs
\	2183.195068	3631.880859
2.522327	2.591257	Fringilla coelebs
\	2374.611328	3494.869629
2.591257	2.731670	Fringilla coelebs
\	1755.181519	6701.357422
2.746988	2.882295	Fringilla coelebs
\	1890.282227	8179.884277
2.920589	3.020155	Fringilla coelebs
\	2309.434082	3678.539062
3.020155	3.155462	Fringilla coelebs
\	1974.885498	3773.368652
3.221839	3.295875	Fringilla coelebs
\	2152.471924	3405.944092
3.306087	3.372464	Fringilla coelebs
\	2152.471924	3585.720703
3.387781	3.459264	Fringilla coelebs
\	2152.471924	3870.250732
3.474582	3.538406	Fringilla coelebs
\	2183.195068	3450.169189
3.551171	3.676266	Fringilla coelebs
\	2062.251953	6861.655273
3.791149	3.865185	Fringilla coelebs
\	2152.471924	3450.169189
3.906033	4.010704	Fringilla coelebs
\	2309.434082	6781.077148
4.010704	4.117929	Fringilla coelebs
\	1703.135254	6390.887695
4.255789	4.360460	Fringilla coelebs
\	2475.033691	7277.747559
4.340036	4.434496	Fringilla coelebs
\	1974.885498	6622.489258
4.472791	4.557038	Fringilla coelebs
\	2277.365479	3725.699707
4.567250	4.674475	Fringilla coelebs
\	2032.817261	5535.457031
4.674475	4.789358	Fringilla coelebs
\	2003.696167	5273.893066
4.789358	4.891476	Fringilla coelebs
\	1808.354980	3725.699707
4.917006	4.975724	Fringilla coelebs
\	2092.003662	3631.880859
4.950195	5.054866	Fringilla coelebs
\	1729.019043	5808.472656
5.067631	5.151879	Fringilla coelebs
\	2152.471924	4962.314941
5.179961	5.248891	Fringilla coelebs
\	2003.696167	3585.720703
5.215703	5.340798	Fringilla coelebs
\	2614.050537	4901.976562
5.412281	5.491423	Fringilla coelebs
\	1946.381470	4553.214355
