1.085917	1.234238	Fringilla coelebs
\	2504.040283	4146.134277
1.435530	1.514987	Turdus philomelos
\	6412.529785	8146.544922
2.939923	3.056460	Fringilla coelebs
\	2077.286377	7143.285156
4.354264	4.539665	Fringilla coelebs
\	2077.286377	8982.340820
6.345996	6.478425	Fringilla coelebs
\	1837.545776	7443.933594
7.114084	8.221190	Turdus merula
\	1895.467651	2754.381104
8.369510	8.554911	Fringilla coelebs
\	2140.679932	7819.958008
10.567831	10.694963	Fringilla coelebs
\	1974.757935	6412.529785
13.248193	13.502457	Turdus merula
\	2362.630615	2886.793457
13.682560	13.788503	Fringilla coelebs
\	2183.744629	3694.621582
