0.389949	0.683415	Clamator glandarius
\	1267.730957	2000.401367
1.262308	1.620095	Clamator glandarius
\	1188.146851	1752.402954
2.166827	2.504515	Clamator glandarius
\	1294.997314	1927.090332
3.107528	3.493456	Clamator glandarius
\	1350.669312	1786.385620
4.076369	4.518579	Clamator glandarius
\	1214.310547	1786.385620
5.133652	5.563801	Clamator glandarius
\	1136.887207	1855.769897
6.122594	6.584904	Clamator glandarius
\	1162.340820	1855.769897
7.224098	7.714548	Clamator glandarius
\	1188.146851	1752.402954
8.345702	8.795952	Clamator glandarius
\	1188.146851	1820.839233
9.471327	9.913536	Clamator glandarius
\	1136.887207	1820.839233
