0.235265	0.508680	Clamator glandarius
\	1556.326050	1896.114624
1.176323	1.503786	Clamator glandarius
\	1206.757080	1848.009277
2.088768	2.460740	Clamator glandarius
\	1206.757080	1896.114624
2.988496	3.382723	Clamator glandarius
\	1206.757080	1871.949219
3.894583	4.295168	Clamator glandarius
\	1189.008545	1896.114624
4.851537	5.255302	Clamator glandarius
\	1206.757080	1920.507202
5.805313	6.186823	Clamator glandarius
\	1224.672729	1896.114624
6.736833	7.127881	Clamator glandarius
\	1206.757080	1920.507202
7.690609	8.068940	Clamator glandarius
\	1242.756104	1969.982056
