2.095741	2.476311	Clamator glandarius
\	1330.276611	3998.298340
3.023706	3.388636	Clamator glandarius
\	1411.073853	3862.779297
3.883898	4.300961	Clamator glandarius
\	1330.276611	3774.611328
4.759730	5.103807	Clamator glandarius
\	1627.414551	3774.611328
5.541723	5.885800	Clamator glandarius
\	1673.273560	3731.168945
6.443622	6.798125	Clamator glandarius
\	1627.414551	9258.467773
7.329881	7.705237	Clamator glandarius
\	1650.232422	5354.851562
8.403818	8.826094	Clamator glandarius
\	1627.414551	1891.082031
9.582020	9.946950	Clamator glandarius
\	1696.541138	1891.082031
