0.526612	0.814826	Clamator glandarius
\	1547.042603	1806.332886
1.462416	1.761304	Clamator glandarius
\	1224.962891	1829.246094
2.369755	2.800296	Clamator glandarius
\	1057.516724	1738.832397
3.334024	3.736099	Clamator glandarius
\	1173.119507	1761.128052
4.312526	4.668345	Clamator glandarius
\	1278.241211	1852.368652
5.287470	5.625498	Clamator glandarius
\	1486.525024	1852.368652
6.319345	6.614675	Clamator glandarius
\	1547.042603	1829.246094
7.144846	7.340546	Clamator glandarius
\	1609.234985	1806.332886
8.105557	8.411561	Clamator glandarius
\	1609.234985	1806.332886
8.973755	9.201479	Clamator glandarius
\	1630.346191	1923.011597
