0.200154	0.441081	Clamator glandarius
\	1214.671631	1908.338379
1.123088	1.401080	Clamator glandarius
\	1018.303711	1948.972168
2.001543	2.253590	Clamator glandarius
\	1400.753662	1868.327515
2.879998	3.128338	Clamator glandarius
\	1156.381958	1908.338379
3.743627	4.010500	Clamator glandarius
\	1274.791504	1828.931030
4.644322	5.103935	Clamator glandarius
\	1045.072144	1790.138306
5.656213	6.104707	Clamator glandarius
\	1099.866821	1868.327515
6.668104	7.109185	Clamator glandarius
\	818.420593	1908.338379
7.876444	8.373123	Clamator glandarius
\	991.945740	3021.979736
