0.771534	1.179063	Clamator glandarius
\	1179.355469	1713.680420
1.887292	2.346256	Clamator glandarius
\	970.589294	1749.470093
2.433301	4.514466	Luscinia megarhynchos
\	2893.312500	3518.958496
3.026789	3.458057	Clamator glandarius
\	1071.900513	1785.790894
4.514466	4.965517	Clamator glandarius
\	1046.010742	1785.790894
5.772661	6.259321	Clamator glandarius
\	1020.499329	1785.790894
6.908201	7.398818	Clamator glandarius
\	995.360596	1785.790894
7.723258	8.538315	Luscinia megarhynchos
\	2222.677979	3223.096680
8.130786	8.581837	Clamator glandarius
\	995.360596	1822.649902
10.002252	12.605686	Luscinia megarhynchos
\	2137.893799	2445.885742
11.786673	12.257507	Clamator glandarius
\	982.502319	1520.058105
13.017171	13.408874	Clamator glandarius
\	958.129395	1653.496094
13.373264	14.314932	Luscinia megarhynchos
\	2354.626953	4264.864746
14.128972	14.627502	Clamator glandarius
\	1007.233826	1653.496094
14.627502	19.359580	Luscinia megarhynchos
\	2096.428711	2686.139893
15.347601	15.834261	Clamator glandarius
\	934.109314	1723.193481
16.574143	17.048934	Clamator glandarius
\	958.129395	1688.090210
17.879817	18.354607	Clamator glandarius
\	910.437256	1653.496094
18.813571	19.011401	Luscinia megarhynchos
\	2055.569580	3223.096680
19.126142	19.604889	Clamator glandarius
\	982.502319	1688.090210
19.395190	19.786892	Luscinia megarhynchos
\	2137.893799	3340.301758
19.960982	20.558426	Luscinia megarhynchos
\	2096.428711	3585.321289
20.380380	20.779995	Clamator glandarius
\	982.502319	1653.496094
