5.241411	5.699741	Charadrius hiaticula
\	1945.396851	3273.082031
6.005294	6.416616	Charadrius hiaticula
\	1967.446045	3143.334717
6.745673	7.145243	Charadrius hiaticula
\	2103.655029	3143.334717
7.380283	7.885621	Charadrius hiaticula
\	2034.702759	3111.564453
8.144166	8.626000	Charadrius hiaticula
\	1775.438843	3175.368408
8.908049	9.378131	Charadrius hiaticula
\	1635.707031	3207.669189
9.801204	10.294790	Charadrius hiaticula
\	1989.679199	3080.058105
10.623847	11.105681	Charadrius hiaticula
\	1754.976440	2987.091797
