1.234440	1.535654	Charadrius hiaticula
\	1918.181885	2949.500000
1.562548	1.844936	Charadrius hiaticula
\	1890.282227	2988.808105
2.275242	3.496235	Luscinia megarhynchos
\	1390.707031	3773.368652
4.464423	4.711849	Charadrius hiaticula
\	2003.696167	3068.698975
4.502075	4.711849	Charadrius hiaticula
\	2003.696167	2685.825195
5.922084	6.142615	Charadrius hiaticula
\	1946.381470	2759.154297
6.271707	8.799754	Luscinia megarhynchos
\	1368.428223	4279.222656
7.325956	7.460427	Charadrius hiaticula
\	2032.817261	2649.745850
8.686798	8.950361	Charadrius hiaticula
\	1627.127075	2614.050537
8.950361	11.015829	Luscinia megarhynchos
\	1178.305298	3233.708740
10.440295	10.607038	Charadrius hiaticula
\	1505.752075	2475.033691
11.922160	12.115798	Charadrius hiaticula
\	1729.019043	2796.412109
12.382050	13.893499	Luscinia megarhynchos
\	1303.006470	2685.825195
13.664899	13.780543	Charadrius hiaticula
\	1553.523193	2543.797119
