0.073285	0.590350	Numenius arquata
\	1472.915527	2258.288574
0.447852	0.761348	Numenius arquata
\	1194.472656	1491.618774
2.011263	2.263688	Motacilla alba
\	3687.930420	6829.319824
3.159393	3.485103	Charadrius hiaticula
\	1210.779175	4598.431152
3.664244	3.908527	Motacilla alba*
\	4376.173828	6151.916016
4.596590	5.463795	Erithacus rubecula
\	3259.076172	5072.563965
5.565579	5.815969	Motacilla alba
\	4332.853516	6638.193848
5.846505	6.180358	Charadrius hiaticula
\	937.614258	5377.174316
6.782923	6.921350	Motacilla alba
\	4508.383301	6270.377930
8.102050	8.232335	Motacilla alba
\	4121.737305	6829.319824
8.317834	8.533617	Numenius arquata
\	1687.737549	2183.195068
9.258323	9.486320	Motacilla alba
\	4974.458984	7644.910645
9.331608	9.763174	Charadrius hiaticula
\	1115.003784	4644.037598
10.862447	11.033445	Motacilla alba
\	4974.458984	7025.420410
13.142421	13.525131	Charadrius hiaticula
\	1771.014038	3880.053711
14.363836	14.884973	Corvus corone
\	816.045410	4736.429688
17.262660	17.462158	Numenius arquata
\	1587.577271	1923.797485
17.572085	18.150221	Numenius arquata
\	1417.758301	2183.195068
18.370076	18.581788	Numenius arquata
\	1529.509277	1992.134766
18.618430	18.927855	Numenius arquata
\	1364.000854	1992.134766
18.736500	19.045925	Charadrius hiaticula
\	2414.393799	3225.289795
