3.193827	3.566608	Charadrius hiaticula
\	2137.893799	3078.269287
5.692468	6.024949	Charadrius hiaticula
\	2256.329346	2839.013672
7.102992	7.485848	Charadrius hiaticula
\	2379.708008	3235.950195
8.755319	9.118025	Charadrius hiaticula
\	2379.708008	3235.950195
10.709901	11.122982	Charadrius hiaticula
\	1749.470093	8289.472656
12.916362	13.319368	Charadrius hiaticula
\	1709.736206	6107.519531
15.586281	15.969137	Charadrius hiaticula
\	1936.538452	6052.079590
16.059813	16.351993	Charadrius hiaticula
\	2184.687744	2810.191406
22.427318	22.800099	Charadrius hiaticula
\	2329.750244	3172.102051
