0.467366	0.938831	Charadrius hiaticula
\	1912.258179	3183.699707
1.291406	1.730074	Charadrius hiaticula
\	2177.552490	3183.699707
2.185140	2.480319	Charadrius hiaticula
\	2291.067139	3000.343262
3.099373	3.394552	Charadrius hiaticula
\	2122.421387	3000.343262
3.722528	3.968510	Charadrius hiaticula
\	2233.760986	3183.699707
4.374380	4.636761	Charadrius hiaticula
\	1963.284058	2929.447998
5.001634	5.284514	Charadrius hiaticula
\	2409.059814	3146.315674
5.866671	6.104454	Charadrius hiaticula
\	2122.421387	2626.856934
6.239744	6.555421	Charadrius hiaticula
\	2233.760986	3072.623047
