0.703198	1.013082	Charadrius hiaticula
\	1905.048828	2694.967529
1.255427	1.525582	Charadrius hiaticula
\	1905.048828	2617.675293
1.553392	1.815601	Charadrius hiaticula
\	1703.310303	2694.967529
2.026163	2.292345	Charadrius hiaticula
\	2123.721436	2734.286621
2.749225	3.289535	Charadrius hiaticula
\	1759.300659	2854.995605
3.639148	3.956977	Charadrius hiaticula
\	1595.125488	2656.098877
4.012597	4.254942	Charadrius hiaticula
\	1542.873047	2505.024170
4.254942	4.632365	Charadrius hiaticula
\	2027.842651	2814.294678
4.489342	4.779361	Charadrius hiaticula
\	1648.595337	2579.691895
5.132946	5.403102	Charadrius hiaticula
\	1816.594849	2896.167480
5.403102	5.728877	Charadrius hiaticula
\	1816.594849	2734.286621
5.728877	6.038761	Charadrius hiaticula
\	1417.387939	2656.098877
6.241377	6.622772	Charadrius hiaticula
\	1703.310303	2734.286621
6.988276	7.333916	Charadrius hiaticula
\	1845.740723	2694.967529
7.580234	7.850389	Charadrius hiaticula
\	1965.739136	2774.060059
8.132462	8.613180	Charadrius hiaticula
\	1621.706299	2694.967529
8.867443	9.145544	Charadrius hiaticula
\	1731.144287	2734.286621
9.117734	9.451455	Charadrius hiaticula
\	1648.595337	2396.197998
9.550777	9.765312	Charadrius hiaticula
\	1703.310303	2468.330566
9.765312	10.063277	Charadrius hiaticula
\	1816.594849	2694.967529
10.166571	10.448645	Charadrius hiaticula
\	1759.300659	2694.967529
10.492346	10.710854	Charadrius hiaticula
\	1675.795166	2468.330566
10.901552	11.227327	Charadrius hiaticula
\	1731.144287	2656.098877
11.199517	11.473645	Charadrius hiaticula
\	1648.595337	2505.024170
11.493509	11.767637	Charadrius hiaticula
\	1845.740723	2579.691895
11.851068	12.045738	Charadrius hiaticula
\	1648.595337	2505.024170
12.141087	12.443025	Charadrius hiaticula
\	1787.782715	2542.143066
12.733044	13.185952	Charadrius hiaticula
\	1759.300659	2617.675293
13.487890	13.797773	Charadrius hiaticula
\	1759.300659	2579.691895
14.059983	14.663859	Charadrius hiaticula
\	1816.594849	2579.691895
14.886339	15.176359	Charadrius hiaticula
\	1875.223999	2734.286621
15.378975	15.585564	Charadrius hiaticula
\	1787.782715	2814.294678
15.780235	16.113956	Charadrius hiaticula
\	1568.849121	2617.675293
16.304654	16.435758	Charadrius hiaticula
\	1648.595337	2542.143066
16.888665	17.321708	Charadrius hiaticula
\	1675.795166	2734.286621
17.496514	17.639537	Charadrius hiaticula
\	1875.223999	2468.330566
18.390410	18.612890	Charadrius hiaticula
\	1731.144287	2656.098877
19.089635	19.359790	Charadrius hiaticula
\	1595.125488	2656.098877
19.431301	19.598162	Charadrius hiaticula
\	1703.310303	2656.098877
21.437600	21.588569	Charadrius hiaticula
\	1845.740723	2579.691895
