5.191602	5.781785	Rallus aquaticus
\	1233.436768	6568.493652
15.004631	15.104662	Fulica atra
\	912.440125	5108.259277
16.024946	16.144983	Fulica atra
\	1037.599731	4985.516113
16.220007	16.805187	Rallus aquaticus
\	1132.904541	7387.690430
17.025255	17.135289	Fulica atra
\	947.250305	5046.560059
17.660451	17.760482	Fulica atra
\	895.311707	3653.307861
18.115592	18.195616	Fulica atra
\	1771.748779	2232.329102
18.770794	18.920840	Fulica atra
\	828.598755	3561.312500
19.786107	19.901143	Fulica atra
\	912.440125	3254.369629
20.626367	21.251560	Rallus aquaticus
\	1192.578491	6725.411133
21.816734	21.996790	Fulica atra
\	878.365234	5046.560059
23.517259	23.632294	Fulica atra
\	964.936462	5046.560059
23.707318	23.812350	Fulica atra
\	861.598999	4865.368164
24.592591	24.737636	Fulica atra
\	929.752441	5170.619141
25.637914	25.752949	Fulica atra
\	929.752441	6339.313477
25.877988	25.988022	Fulica atra
\	861.598999	4806.249512
26.358136	26.468170	Fulica atra
\	929.752441	3561.312500
