0.165684	0.601696	Cyanistes caeruleus
\	2523.131836	12882.432617
0.915624	1.408317	Cyanistes caeruleus
\	2303.403809	12544.091797
1.447558	1.964232	Cyanistes caeruleus
\	3547.856689	8083.641602
2.395884	2.450385	Cyanistes caeruleus
\	6062.276367	7709.001465
2.916918	2.986679	Cyanistes caeruleus
\	5964.733887	8212.197266
3.348569	3.485913	Cyanistes caeruleus
\	5868.599121	8474.977539
3.666858	3.719179	Cyanistes caeruleus
\	6466.933105	8883.745117
3.993866	4.499640	Cyanistes caeruleus
\	2523.131836	15469.578125
5.506826	5.650710	Cyanistes caeruleus
\	6226.033203	7652.520508
