0.421443	1.372950	Cyanistes caeruleus
\	3719.690186	12229.134766
1.507638	1.664050	Cyanistes caeruleus
\	6921.959473	8669.495117
2.324456	3.275963	Cyanistes caeruleus
\	4470.415527	7715.858887
2.363559	2.667694	Garrulus glandarius
\	927.376709	4343.912109
2.958794	3.940714	Cyanistes caeruleus
\	3611.555176	10913.192383
4.179677	5.630832	Oiseau sp.
\	2450.406982	4220.503906
5.665591	6.230412	Cyanistes caeruleus
\	5104.024902	7926.931152
6.104413	6.451995	Garrulus glandarius
\	927.376709	4180.042480
6.430272	7.386123	Cyanistes caeruleus
\	3016.090332	13112.023438
6.612752	6.886473	Garrulus glandarius
\	1284.045776	4513.284180
7.707636	8.250734	Cyanistes caeruleus
\	3172.720459	7509.950195
