1.287382	1.453037	Linaria cannabina
\	3072.623047	5599.145508
2.844545	3.171124	Linaria cannabina
\	2177.552490	4963.354492
3.829014	4.273918	Linaria cannabina
\	2291.067139	5418.987305
4.837147	4.917608	Linaria cannabina
\	2791.706787	4104.647461
5.390910	5.523435	Linaria cannabina
\	2724.808594	3833.745850
5.892611	6.086664	Linaria cannabina
\	1837.545776	5538.511230
6.200257	6.309116	Linaria cannabina
\	2349.492432	5847.637695
6.342248	6.474772	Linaria cannabina
\	2469.790283	7479.017090
6.848681	7.165793	Linaria cannabina
\	1887.112671	5599.145508
7.885212	8.136062	Linaria cannabina
\	1887.112671	4854.849609
9.361915	9.589100	Linaria cannabina
\	1862.209717	5130.098145
10.052936	10.157062	Linaria cannabina
\	1694.471069	2469.790283
10.862282	10.985341	Linaria cannabina
\	2825.643799	3790.104492
11.524905	11.700027	Linaria cannabina
\	2859.910889	5018.399902
