1.166262	1.640525	Athene noctua
\	628.206665	8652.142578
8.639823	9.155326	Athene noctua
\	825.021362	8103.525391
12.262279	12.724662	Athene noctua
\	686.816101	8491.997070
15.734960	16.114056	Athene noctua
\	811.907776	9234.947266
18.186887	18.585424	Athene noctua
\	735.560364	9673.345703
18.896477	19.139487	Athene noctua
\	466.825775	2043.593384
20.257335	20.825979	Vanellus vanellus
\	976.999817	3598.858643
21.030107	21.428644	Athene noctua
\	628.206665	9854.072266
21.788299	21.972987	Athene noctua
\	466.825775	2369.574219
24.981454	25.491775	Vanellus vanellus
\	2916.931885	3452.892090
