0.608141	0.781895	Coloeus monedula
\	1314.031738	3033.198486
0.806717	1.222487	Linaria cannabina
\	2073.371582	13594.254883
1.675489	2.022998	Linaria cannabina
\	2073.371582	12620.829102
2.668372	3.102758	Linaria cannabina
\	1604.642578	9170.805664
3.493705	3.617816	Linaria cannabina
\	2000.981934	12159.263672
4.052202	4.350067	Linaria cannabina
\	1485.903198	13098.958984
5.032673	5.293305	Linaria cannabina
\	1773.055542	12159.263672
5.858007	5.988323	Linaria cannabina
\	1794.954834	10970.770508
6.540614	6.695752	Linaria cannabina
\	1907.393677	12857.790039
6.782629	6.888123	Linaria cannabina
\	1907.393677	12620.829102
7.365947	7.750689	Linaria cannabina
\	1687.364380	12738.785156
7.825156	7.986499	Fringilla coelebs
\	2042.039551	3449.793457
8.160253	8.259542	Linaria cannabina
\	2172.917480	6550.122070
8.302980	8.414680	Linaria cannabina
\	2024.899292	5765.039062
8.656695	8.774599	Linaria cannabina
\	2000.981934	6744.433594
9.184164	9.295863	Linaria cannabina
\	1839.336304	7575.172852
10.242204	10.377174	Coloeus monedula
\	1127.888672	2809.777344
10.288745	10.481116	Linaria cannabina
\	1751.348389	7218.319336
10.853447	10.971352	Fringilla coelebs
\	2375.019287	3201.440186
11.169929	11.238189	Linaria cannabina
\	1817.047607	6298.905273
11.483307	11.582595	Fringilla coelebs
\	1855.308960	3561.011963
11.657062	11.712911	Fringilla coelebs
\	2268.470215	3270.841309
11.778069	12.001468	Linaria cannabina
\	1544.487793	5880.041016
12.366042	12.440508	Fringilla coelebs
\	1810.648193	3636.809570
12.590992	12.702691	Linaria cannabina
\	1564.363037	4865.213379
13.068816	13.281355	Fringilla coelebs
\	1900.764282	3872.387939
13.410120	13.472175	Linaria cannabina
\	1977.274536	6237.472656
13.799516	13.869328	Fringilla coelebs
\	2348.029053	3486.540039
14.229248	14.309920	Linaria cannabina
\	2249.915039	5880.041016
14.489880	14.607784	Coloeus monedula
\	1301.442383	2493.511963
15.048376	15.166281	Linaria cannabina
\	1977.274536	5541.025391
15.240747	15.321419	Linaria cannabina
\	1794.954834	5596.291504
16.016436	16.109519	Linaria cannabina
\	1544.487793	6176.582520
16.109519	16.270863	Coloeus monedula
\	1373.281250	2726.879395
