1.530473	1.639054	Burhinus oedicnemus
\	1307.048950	5442.604004
2.357756	2.686084	Burhinus oedicnemus
\	1191.561279	4329.079590
2.776568	3.169528	Burhinus oedicnemus
\	1999.263062	4961.916504
3.826183	4.668978	Burhinus oedicnemus
\	2080.442383	7872.858887
5.346316	6.196866	Burhinus oedicnemus
\	2080.442383	8130.683594
6.716503	6.788890	Larus michahellis
\	1163.743286	1307.048950
6.840596	7.722169	Burhinus oedicnemus
\	1979.341309	8000.815918
7.039661	7.104292	Larus michahellis
\	1122.781250	1292.235718
7.357647	7.419694	Larus michahellis
\	1069.562012	1262.936890
7.701487	7.784215	Larus michahellis
\	1122.781250	1277.532227
8.076349	8.140981	Larus michahellis
\	1082.719360	1248.449829
8.337461	9.151817	Burhinus oedicnemus
\	2101.116455	8065.510254
8.924314	9.001872	Larus michahellis
\	1149.988281	1277.532227
9.368979	9.451707	Larus michahellis
\	1056.501953	1352.151611
9.986856	10.043732	Larus michahellis
\	967.740112	1191.561279
10.555613	10.625415	Larus michahellis
\	1030.669922	1248.449829
11.276900	11.349288	Larus michahellis
\	943.213318	1219.794800
