0.279529	0.344662	Burhinus oedicnemus
\	1351.159302	1913.558350
0.526492	0.738175	Burhinus oedicnemus
\	1308.997803	2199.559082
0.871155	1.063840	Burhinus oedicnemus
\	1200.755493	2280.976318
1.221245	1.476349	Burhinus oedicnemus
\	1672.133179	4345.032715
1.574049	1.856292	Burhinus oedicnemus
\	1623.374268	2795.517578
2.013697	2.418065	Burhinus oedicnemus
\	1721.915527	2819.801758
2.580897	2.979837	Burhinus oedicnemus
\	1789.921265	2893.669434
3.126387	3.528040	Burhinus oedicnemus
\	1755.682983	2819.801758
3.680017	4.087099	Burhinus oedicnemus
\	1789.921265	2893.669434
4.239076	4.703149	Burhinus oedicnemus
\	1842.175781	2893.669434
4.855126	5.273063	Burhinus oedicnemus
\	1807.218994	2893.669434
5.414185	5.818553	Burhinus oedicnemus
\	1842.175781	2795.517578
5.973244	6.366756	Burhinus oedicnemus
\	1807.218994	2868.876465
6.524161	6.933956	Burhinus oedicnemus
\	1789.921265	2819.801758
7.077792	7.495729	Burhinus oedicnemus
\	1772.742798	2893.669434
7.666703	8.111779	Burhinus oedicnemus
\	1859.836426	2771.401855
8.261042	8.668124	Burhinus oedicnemus
\	1913.558350	2819.801758
8.825529	9.202758	Burhinus oedicnemus
\	1859.836426	2630.158936
9.395443	9.780813	Burhinus oedicnemus
\	1738.740723	2868.876465
9.957215	10.383294	Burhinus oedicnemus
\	2043.334351	2472.622314
10.565124	10.980347	Burhinus oedicnemus
\	1895.526855	2819.801758
11.202885	11.471559	Burhinus oedicnemus
\	2159.687988	2407.408936
11.742947	12.109320	Burhinus oedicnemus
\	1842.175781	2539.204346
12.334572	12.581535	Burhinus oedicnemus
\	1842.175781	2364.679932
12.918055	13.165018	Burhinus oedicnemus
\	1842.175781	2343.536621
13.463545	13.710508	Burhinus oedicnemus
\	1842.175781	2280.976318
14.025317	14.215289	Burhinus oedicnemus
\	1931.714600	2343.536621
14.595231	14.858478	Burhinus oedicnemus
\	2062.392578	2428.996582
15.108154	15.439247	Burhinus oedicnemus
\	1949.997681	2428.996582
15.724204	15.990164	Burhinus oedicnemus
\	2024.407471	2428.996582
16.921024	17.205981	Burhinus oedicnemus
\	1968.407227	2322.538086
18.022858	18.329526	Burhinus oedicnemus
\	1949.997681	2343.536621
18.614484	18.872302	Burhinus oedicnemus
\	2043.334351	2407.408936
19.697321	19.914431	Burhinus oedicnemus
\	1968.407227	2260.410156
