0.112562	0.652345	Burhinus oedicnemus
\	1985.396118	2384.191406
0.867236	1.289342	Burhinus oedicnemus
\	2158.039062	2745.464111
1.652608	2.177043	Burhinus oedicnemus
\	2079.979248	2427.192627
2.391933	2.788457	Burhinus oedicnemus
\	2118.739014	2793.502197
3.177306	3.294984	Burhinus oedicnemus
\	2197.887207	2448.917969
3.486850	3.584063	Other
\	1966.869141	3424.968506
3.903840	4.323387	Burhinus oedicnemus
\	2158.039062	2769.400146
4.691771	5.124109	Burhinus oedicnemus
\	2060.799805	2384.191406
5.402955	5.796921	Burhinus oedicnemus
\	2118.739014	2891.597656
6.251174	6.719688	Burhinus oedicnemus
\	2041.752808	2320.795654
6.870327	7.157947	Burhinus oedicnemus
\	2118.739014	3018.098389
7.583047	8.274059	Burhinus oedicnemus
\	2004.051758	2817.772217
8.994014	9.473381	Tringa totanus
\	2238.290527	2842.210205
