0.260752	0.311577	Burhinus oedicnemus
\	1919.203247	2683.488770
0.921472	0.967877	Burhinus oedicnemus
\	1797.913818	4015.277100
1.440767	1.498220	Burhinus oedicnemus
\	1797.913818	2715.726807
1.840734	1.889349	Burhinus oedicnemus
\	1750.985474	3926.690674
2.182711	2.234275	Burhinus oedicnemus
\	1682.241089	2496.352539
2.481156	2.532720	Burhinus oedicnemus
\	1704.938843	2348.336426
2.773508	2.829759	Burhinus oedicnemus
\	1682.241089	2496.352539
3.076640	3.120391	Burhinus oedicnemus
\	1727.852905	2406.701904
3.304771	3.362585	Burhinus oedicnemus
\	1637.485718	2377.380859
3.632904	3.878223	Burhinus oedicnemus
\	1550.482056	4892.905762
