0.463192	0.657827	Burhinus oedicnemus
\	1888.875732	2779.360352
0.808769	0.995461	Burhinus oedicnemus
\	2015.307007	2812.699463
1.146403	1.335080	Burhinus oedicnemus
\	1913.682007	2779.360352
1.509855	1.718393	Burhinus oedicnemus
\	1989.536133	5349.364258
1.847053	2.037717	Burhinus oedicnemus
\	2230.565186	5584.575195
2.194617	2.379322	Burhinus oedicnemus
\	2175.201416	5407.327148
2.526292	2.699081	Burhinus oedicnemus
\	2015.307007	5349.364258
2.869884	3.064520	Burhinus oedicnemus
\	2041.325073	5349.364258
3.243267	3.429958	Burhinus oedicnemus
\	2015.307007	5465.846680
3.602747	3.797383	Burhinus oedicnemus
\	2120.883545	8158.738281
3.944352	4.131044	Burhinus oedicnemus
\	1964.009888	5349.364258
4.281986	4.486552	Burhinus oedicnemus
\	2120.883545	8074.660156
4.633522	4.828158	Burhinus oedicnemus
\	2067.592285	5407.327148
4.961225	5.159833	Burhinus oedicnemus
\	2041.325073	7991.380371
5.314747	5.527257	Burhinus oedicnemus
\	2041.325073	7991.380371
5.668269	5.874821	Burhinus oedicnemus
\	1989.536133	7908.891113
6.041652	6.242246	Burhinus oedicnemus
\	2094.110840	8074.660156
6.399146	6.597754	Burhinus oedicnemus
\	2041.325073	7991.380371
6.758626	6.967164	Burhinus oedicnemus
\	1938.725952	7991.380371
7.124065	7.322673	Burhinus oedicnemus
\	1864.304810	8074.660156
7.499434	7.704000	Burhinus oedicnemus
\	2120.883545	8158.738281
7.898635	8.127034	Burhinus oedicnemus
\	1888.875732	7908.891113
8.283935	8.490487	Burhinus oedicnemus
\	2041.325073	7746.253418
8.657317	8.861884	Burhinus oedicnemus
\	1913.682007	7991.380371
9.010839	9.207461	Burhinus oedicnemus
\	1938.725952	7991.380371
9.384222	9.568928	Burhinus oedicnemus
\	2015.307007	7991.380371
9.723842	9.914505	Burhinus oedicnemus
\	2041.325073	7827.184570
10.073392	10.268027	Burhinus oedicnemus
\	2067.592285	7991.380371
10.438830	10.635452	Burhinus oedicnemus
\	2067.592285	10437.025391
10.824129	11.016779	Burhinus oedicnemus
\	2094.110840	8074.660156
11.219359	11.431870	Burhinus oedicnemus
\	2175.201416	7746.253418
11.618561	11.823127	Burhinus oedicnemus
\	2067.592285	5178.748535
11.997902	12.208426	Burhinus oedicnemus
\	2094.110840	5122.955078
12.371285	12.577837	Burhinus oedicnemus
\	2067.592285	7908.891113
12.756584	12.951220	Burhinus oedicnemus
\	1839.967163	7586.688965
13.122023	13.310700	Burhinus oedicnemus
\	2015.307007	7586.688965
13.531155	13.741679	Burhinus oedicnemus
\	1989.536133	7430.136230
13.960148	14.166700	Burhinus oedicnemus
\	2067.592285	5122.955078
14.397085	14.613568	Burhinus oedicnemus
\	2015.307007	7586.688965
14.853883	15.056463	Burhinus oedicnemus
\	1864.304810	4958.726074
15.312667	15.505317	Burhinus oedicnemus
\	1989.536133	7666.088867
15.745633	15.928352	Burhinus oedicnemus
\	2041.325073	4958.726074
16.480482	16.681076	Burhinus oedicnemus
\	1815.860107	5012.949219
17.215331	17.415925	Burhinus oedicnemus
\	1815.860107	4111.853027
