1.063589	1.398985	Burhinus oedicnemus
\	1951.242432	6676.632324
2.577443	2.770660	Burhinus oedicnemus
\	2138.420410	6551.892090
3.733100	4.053913	Burhinus oedicnemus
\	2114.318359	10407.638672
4.870528	5.165822	Burhinus oedicnemus
\	2313.009521	10313.321289
6.682394	7.028727	Burhinus oedicnemus
\	2066.728271	6932.588379
8.472386	8.851529	Burhinus oedicnemus
\	2162.728027	10035.147461
9.730120	10.120200	Burhinus oedicnemus
\	2066.728271	10502.760742
11.596670	11.964876	Burhinus oedicnemus
\	2498.337891	7130.364746
13.784033	14.177758	Burhinus oedicnemus
\	2471.180420	10407.638672
