1.861762	2.429281	Burhinus oedicnemus
\	1768.914673	3162.954590
2.784179	3.401772	Burhinus oedicnemus
\	1821.269287	2520.617676
3.735606	4.583546	Burhinus oedicnemus
\	1821.269287	4482.072266
4.934072	5.755304	Burhinus oedicnemus
\	1786.244263	4591.959961
6.125860	7.070612	Burhinus oedicnemus
\	1768.914673	4482.072266
7.431153	8.315814	Burhinus oedicnemus
\	1803.695435	4339.096191
8.689708	9.434159	Burhinus oedicnemus
\	1838.965942	4234.458496
10.041737	10.422309	Burhinus oedicnemus
\	1786.244263	2635.244873
