0.376539	0.418652	Coturnix coturnix
\	1702.445679	4338.151855
0.621785	0.785282	Coturnix coturnix
\	1666.409790	4262.581543
0.785282	0.839781	Burhinus oedicnemus
\	1950.434937	4532.151367
0.874462	0.919053	Coturnix coturnix
\	1684.359497	2599.816406
1.382295	1.431839	Coturnix coturnix
\	1720.668945	4114.823242
1.508634	1.600291	Burhinus oedicnemus
\	2011.206421	3316.214844
1.632495	1.788561	Coturnix coturnix
\	1684.359497	4338.151855
1.966921	2.140327	Coturnix coturnix
\	1702.445679	2913.029297
2.279052	3.079198	Burhinus oedicnemus
\	1970.539551	4900.369629
2.851293	2.890928	Coturnix coturnix
\	1720.668945	3052.153320
3.165901	3.336830	Coturnix coturnix
\	1794.954834	2940.435059
3.755482	4.597740	Burhinus oedicnemus
\	1910.679565	8113.034668
4.404516	4.558105	Coturnix coturnix
\	1630.914307	2336.615234
5.226957	6.103897	Burhinus oedicnemus
\	1990.795898	7980.841309
5.692676	5.821492	Coturnix coturnix
\	1739.030518	2224.022461
6.619161	6.656319	Coturnix coturnix
\	1832.947998	2650.065918
6.723204	7.607576	Burhinus oedicnemus
\	2136.962158	8046.687988
7.382148	7.515918	Coturnix coturnix
\	1910.679565	2805.453613
7.409397	7.758687	Vanellus vanellus
\	2675.477051	3866.754395
8.075772	8.117885	Coturnix coturnix
\	1970.539551	2913.029297
8.234315	9.074096	Burhinus oedicnemus
\	2052.493164	5572.545898
9.036938	9.346592	Vanellus vanellus
\	1075.746948	5620.126465
9.336683	9.495225	Coturnix coturnix
\	1930.481934	2525.850830
9.624041	9.658723	Coturnix coturnix
\	1891.025635	2752.873047
9.866810	10.008012	Coturnix coturnix
\	1910.679565	2779.063965
10.047648	10.094715	Coturnix coturnix
\	1757.530884	2501.566162
10.121965	10.151692	Coturnix coturnix
\	1871.519775	2968.049316
10.263167	10.406846	Coturnix coturnix
\	1910.679565	3502.500488
10.444005	10.481163	Coturnix coturnix
\	1832.947998	2701.081299
10.614934	10.649615	Coturnix coturnix
\	1990.795898	2752.873047
10.842839	10.973741	Coturnix coturnix
\	1794.954834	2599.816406
