2.554939	2.773663	Burhinus oedicnemus
\	2145.848145	3393.466309
3.236468	3.543948	Burhinus oedicnemus
\	2211.248291	7393.104980
3.813390	4.143059	Burhinus oedicnemus
\	2416.603760	6802.802734
4.320574	4.932365	Burhinus oedicnemus
\	2440.297119	6361.717773
5.252524	5.876995	Burhinus oedicnemus
\	2211.248291	3123.743408
5.987941	6.355650	Burhinus oedicnemus
\	2278.150635	3271.316895
6.571203	7.572891	Burhinus oedicnemus
\	2346.590820	3301.507812
8.143473	8.393895	Burhinus oedicnemus
\	2233.379883	3331.928711
