2.036994	2.354807	Burhinus oedicnemus
\	2023.418091	2557.144043
3.036883	3.262340	Burhinus oedicnemus
\	2234.260986	2809.306641
3.574721	3.840923	Burhinus oedicnemus
\	2256.223145	3283.591797
4.128857	4.498281	Burhinus oedicnemus
\	2256.223145	3253.997314
4.778065	5.250711	Burhinus oedicnemus
\	2278.348877	2731.674072
5.677178	6.467637	Burhinus oedicnemus
\	2190.825439	2557.144043
6.948431	7.738890	Burhinus oedicnemus
\	2190.825439	2581.521973
8.211535	9.015576	Burhinus oedicnemus
\	2212.462402	2532.946533
9.417596	9.933703	Burhinus oedicnemus
\	2190.825439	2414.628662
