0.000000	0.164512	Anas platyrhynchos
\	823.098633	6803.520020
0.526072	0.730432	Anas platyrhynchos
\	759.523254	6932.588379
1.126575	1.318359	Anas platyrhynchos
\	617.559021	7471.448730
1.676774	1.918862	Anas platyrhynchos
\	449.517548	7541.426758
2.283566	2.478493	Anas platyrhynchos
\	430.079010	7754.981934
2.879900	3.093692	Anas platyrhynchos
\	439.756805	8123.273438
3.527563	3.753931	Anas platyrhynchos
\	285.948639	10793.050781
4.059211	4.254848	Anas platyrhynchos
\	1554.678955	2903.894531
4.228170	4.459377	Anas platyrhynchos
\	190.047989	14143.541016
4.738002	5.068121	Anas platyrhynchos
\	1250.413940	7197.423828
5.391953	5.756656	Anas platyrhynchos
\	1318.089722	6997.951660
6.086776	6.438904	Anas platyrhynchos
\	1352.802490	6613.997070
6.787887	7.158879	Anas platyrhynchos
\	1318.089722	6613.997070
7.488998	7.847414	Anas platyrhynchos
\	1424.031128	6308.703613
8.234125	8.567389	Anas platyrhynchos
\	1593.461670	3191.371826
9.057852	9.296796	Anas platyrhynchos
\	1405.995483	2211.970215
