1.673455	1.778803	Anas platyrhynchos
\	1430.204834	2569.017090
2.071723	2.259295	Anas platyrhynchos
\	271.469330	4067.278320
2.582323	2.775034	Anas platyrhynchos
\	223.180756	3308.542969
3.085941	3.294068	Anas platyrhynchos
\	223.180756	3267.875977
3.635809	3.836228	Anas platyrhynchos
\	177.292450	3649.249023
4.193385	4.396374	Anas platyrhynchos
\	232.642502	3391.131348
4.781795	5.000200	Anas platyrhynchos
\	204.544235	3830.312256
5.390761	5.591180	Anas platyrhynchos
\	177.292450	6468.187500
5.999727	6.207854	Anas platyrhynchos
\	159.582260	5707.611816
6.639526	6.839945	Anas platyrhynchos
\	177.292450	6252.227051
7.294743	7.495162	Anas platyrhynchos
\	159.582260	5514.565918
8.014196	8.204337	Anas platyrhynchos
\	142.229645	8362.837891
8.874970	9.047125	Anas platyrhynchos
\	150.861679	8549.562500
11.760492	11.822159	Anas platyrhynchos
\	1564.603516	2048.736572
12.094524	12.156191	Anas platyrhynchos
\	1366.026611	2105.369629
