0.256435	0.450252	Anas platyrhynchos
\	293.383636	8988.510742
0.837885	1.052575	Anas platyrhynchos
\	332.616669	6920.086426
1.467045	1.708570	Anas platyrhynchos
\	301.109192	6979.349121
1.795042	1.896424	Tringa totanus
\	2215.893066	3306.018555
2.102168	2.343693	Anas platyrhynchos
\	278.111084	6687.581543
2.719400	2.940053	Anas platyrhynchos
\	270.563019	6687.581543
3.336632	3.578158	Anas platyrhynchos
\	278.111084	6574.001465
3.578158	3.917408	Tringa totanus
\	2193.391602	3153.815186
3.917408	4.144705	Anas platyrhynchos
\	468.879822	6802.933594
4.525827	4.759013	Anas platyrhynchos
\	433.214691	6190.050781
5.175239	5.413440	Anas platyrhynchos
\	496.363403	6190.050781
5.498692	5.741908	Tringa totanus
\	2105.107666	3213.989746
5.741908	5.960050	Anas platyrhynchos
\	675.380127	3941.271484
6.353709	6.604448	Anas platyrhynchos
\	752.023560	5928.273438
6.950466	7.193683	Anas platyrhynchos
\	763.315857	6462.171387
7.547224	7.795455	Anas platyrhynchos
\	844.859619	6462.171387
8.179084	8.414778	Anas platyrhynchos
\	774.696106	6136.879883
8.775841	9.044131	Anas platyrhynchos
\	1035.223511	3977.366455
9.392658	9.653426	Anas platyrhynchos
\	1103.754761	5826.367188
9.813898	10.027026	Anas platyrhynchos
\	1249.044312	2811.702637
10.042070	10.292808	Anas platyrhynchos
\	1035.223511	6462.171387
10.716556	10.967294	Anas platyrhynchos
\	1506.238525	3036.226074
