0.000000	0.175472	Anas platyrhynchos
\	493.178162	7008.927246
0.556212	0.801210	Anas platyrhynchos
\	258.025848	7140.194824
1.142221	1.403773	Anas platyrhynchos
\	282.599670	7976.099121
1.585867	1.814311	Anas platyrhynchos
\	1566.504639	3324.169189
1.814311	2.062620	Anas platyrhynchos
\	299.331451	11564.490234
2.416874	2.628764	Anas platyrhynchos
\	249.971924	13103.211914
2.963154	3.188287	Anas platyrhynchos
\	218.427567	12872.099609
3.343894	3.582271	Anas platyrhynchos
\	1348.137207	7206.665039
3.569027	3.774296	Anas platyrhynchos
\	241.985672	9485.617188
4.148415	4.390102	Anas platyrhynchos
\	274.339142	10014.849609
4.363616	4.572196	Anas platyrhynchos
\	1472.822632	6566.558105
4.767532	4.979422	Anas platyrhynchos
\	387.362091	7341.298828
5.446243	5.677998	Anas platyrhynchos
\	415.253510	7206.665039
6.068671	6.280561	Anas platyrhynchos
\	534.159180	6566.558105
6.664612	6.883124	Anas platyrhynchos
\	665.742188	6628.163574
7.287040	7.591633	Anas platyrhynchos
\	1230.606567	2936.458496
7.919400	8.177642	Anas platyrhynchos
\	1436.443115	2998.380371
8.545139	8.773583	Anas platyrhynchos
\	1585.720337	2423.793457
9.218652	9.400745	Anas platyrhynchos
\	1509.821777	1916.293701
9.887431	10.096010	Anas platyrhynchos
\	1491.244019	1983.403076
