0.720004	1.022615	Anas platyrhynchos
\	1822.457397	2851.179688
1.356530	1.612184	Anas platyrhynchos
\	1610.651123	2820.170410
1.893925	2.253927	Anas platyrhynchos
\	1361.665039	2851.179688
2.520015	2.827843	Anas platyrhynchos
\	1343.662598	2914.019531
3.151324	3.417412	Anas platyrhynchos
\	1238.900146	3043.055664
3.803501	4.059155	Anas platyrhynchos
\	1398.147705	2945.855713
4.742638	4.899160	Anas platyrhynchos
\	367.941162	4854.291992
4.899160	5.076553	Anas platyrhynchos
\	1735.499390	2728.758301
5.191336	5.405250	Anas platyrhynchos
\	870.872253	2851.179688
5.624382	5.760035	Anas platyrhynchos
\	803.474854	5257.997559
5.869601	6.083515	Anas platyrhynchos
\	1530.995117	2914.019531
6.177429	6.318299	Anas platyrhynchos
\	713.948425	7051.194824
6.537431	6.693954	Anas platyrhynchos
\	1188.551025	2914.019531
6.693954	6.886998	Anas platyrhynchos
\	340.208710	7188.357422
7.220914	7.351349	Anas platyrhynchos
\	1631.005737	2914.019531
7.309610	7.460915	Anas platyrhynchos
\	455.653961	7257.844238
7.899179	8.076571	Anas platyrhynchos
\	803.474854	6653.853027
8.520052	8.697444	Anas platyrhynchos
\	777.332520	3350.482910
8.786141	8.947881	Anas platyrhynchos
\	1255.980347	3245.299316
9.396579	9.667885	Anas platyrhynchos
\	870.872253	3210.848877
10.262671	10.523542	Anas platyrhynchos
\	1045.211792	3280.052979
11.363548	11.598332	Anas platyrhynchos
\	1139.508911	3386.163330
12.120074	12.360075	Anas platyrhynchos
\	1045.211792	3350.482910
13.226168	13.471386	Anas platyrhynchos
\	1123.445923	3076.028320
13.987911	14.243565	Anas platyrhynchos
\	1076.094727	3109.291504
15.746183	15.944445	Anas platyrhynchos
\	1273.210327	3010.371338
