0.488982	0.628691	Anas platyrhynchos
\	249.971924	10860.704102
0.955043	1.130087	Anas platyrhynchos
\	290.930237	8661.006836
1.432704	1.616648	Anas platyrhynchos
\	226.214035	12311.124023
1.948934	2.162547	Anas platyrhynchos
\	333.654510	13103.211914
2.429562	2.631307	Anas platyrhynchos
\	299.331451	10571.581055
2.892668	3.103314	Anas platyrhynchos
\	307.803864	11257.768555
3.355495	3.560207	Anas platyrhynchos
\	453.558105	11773.332031
3.812389	4.005233	Anas platyrhynchos
\	453.558105	11359.147461
4.295983	4.471027	Anas platyrhynchos
\	463.338043	8123.834961
4.749910	4.939787	Anas platyrhynchos
\	453.558105	4228.007812
5.251306	5.417449	Anas platyrhynchos
\	811.354370	4311.922363
5.764569	5.930712	Anas platyrhynchos
\	1089.351318	2756.844482
6.289699	6.482544	Anas platyrhynchos
\	1166.499878	2670.392578
