0.444709	0.690469	Anas platyrhynchos
\	368.522461	9508.263672
2.574630	2.820391	Anas platyrhynchos
\	403.199219	11796.751953
3.105777	3.151701	Anas platyrhynchos
\	415.006500	9839.553711
3.933079	4.238147	Anas platyrhynchos
\	379.958557	8674.852539
5.878296	6.163682	Anas platyrhynchos
\	368.522461	6561.092773
7.403635	7.623415	Anas platyrhynchos
\	1674.331177	3013.004883
7.652938	7.725105	Anas platyrhynchos
\	323.976288	3092.908691
8.066256	8.391005	Anas platyrhynchos
\	1551.251831	3133.503662
8.791202	9.122512	Anas platyrhynchos
\	1551.251831	3013.004883
9.532550	9.844178	Anas platyrhynchos
\	1575.346436	2973.686523
10.306700	10.542882	Anas platyrhynchos
\	1624.311768	2896.294189
10.542882	10.589274	Anas platyrhynchos
\	426.940094	2673.763428
10.702931	10.816587	Anas platyrhynchos
\	514.129089	2973.686523
10.937203	11.039262	Anas platyrhynchos
\	488.551483	3052.744385
11.132042	11.319924	Anas platyrhynchos
\	1674.331177	2820.532471
11.766934	11.843478	Anas platyrhynchos
\	2300.936768	2896.294189
12.307383	12.488306	Anas platyrhynchos
\	379.958557	6876.973145
13.467144	13.722291	Anas platyrhynchos
\	664.968628	3216.000244
15.454974	15.754192	Anas platyrhynchos
\	540.257080	3092.908691
16.883799	17.150544	Anas platyrhynchos
\	650.514282	3013.004883
19.347132	19.525735	Anas platyrhynchos
\	1969.310059	2858.211670
20.128810	20.365402	Anas platyrhynchos
\	1725.426514	2858.211670
20.993992	21.228264	Anas platyrhynchos
\	1674.331177	2934.784180
21.777990	22.072570	Anas platyrhynchos
\	1751.385254	2820.532471
22.673326	22.991100	Anas platyrhynchos
\	1674.331177	2934.784180
23.591857	23.881797	Anas platyrhynchos
\	1389.584839	2934.784180
24.654198	24.886150	Anas platyrhynchos
\	1551.251831	2709.872070
25.630716	25.823237	Anas platyrhynchos
\	1599.698853	2269.158691
26.781199	26.976039	Anas platyrhynchos
\	1599.698853	2237.717529
28.012865	28.142758	Anas platyrhynchos
\	1804.138794	2300.936768
