0.597352	0.788783	Anas platyrhynchos
\	1146.306152	1766.720337
1.706944	1.866470	Anas platyrhynchos
\	213.587250	12759.946289
1.864314	1.981668	Cygnus cygnus
\	776.540833	12648.996094
2.233365	2.456702	Anas platyrhynchos
\	228.837006	9800.284180
2.839564	3.098351	Anas platyrhynchos
\	198.587738	9542.753906
3.270155	3.365547	Anas platyrhynchos
\	1086.177734	3156.881592
3.459944	3.697460	Anas platyrhynchos
\	183.834564	11188.364258
4.122863	4.374560	Anas platyrhynchos
\	198.587738	14413.667969
4.664088	4.816119	Cygnus cygnus
\	604.139893	4495.738770
4.926416	5.072485	Cygnus cygnus
\	788.813110	12648.996094
