0.992930	1.473977	Pluvialis squatarola
\	2339.676270	3530.113281
2.947955	3.404333	Pluvialis squatarola
\	2037.282104	3997.425293
5.075663	5.501204	Pluvialis squatarola
\	2621.497803	3922.304688
5.846571	6.265946	Pluvialis squatarola
\	2037.282104	3885.197021
6.993683	7.474730	Pluvialis squatarola
\	2339.676270	4391.734863
8.220970	8.689682	Pluvialis squatarola
\	1555.823608	7692.727539
9.528431	10.009478	Pluvialis squatarola
\	1764.970581	7558.512207
10.613870	11.107252	Pluvialis squatarola
\	2730.333496	3811.872559
12.044677	12.451717	Pluvialis squatarola
\	2542.143066	7105.445801
15.245490	15.714202	Pluvialis squatarola
\	2015.307007	7898.146484
