0.130411	0.464945	Pluvialis squatarola
\	2951.676270	3951.243896
1.014941	1.508237	Pluvialis squatarola
\	2535.592529	3385.808105
1.593288	2.018542	Pluvialis squatarola
\	2372.114746	3421.266602
2.279365	2.681940	Pluvialis squatarola
\	2117.798584	3529.499023
2.784001	3.169565	Pluvialis squatarola
\	2372.114746	3421.266602
3.231936	3.594820	Pluvialis squatarola
\	1775.248291	3871.552002
3.708221	4.144816	Pluvialis squatarola
\	1906.965088	3640.573975
4.241207	4.655122	Pluvialis squatarola
\	1775.248291	4549.374512
4.774193	5.239138	Pluvialis squatarola
\	1609.919189	3421.266602
5.426250	5.925216	Pluvialis squatarola
\	1796.729858	3493.110107
6.276760	6.832426	Pluvialis squatarola
\	2372.114746	3246.998779
7.478813	8.006129	Pluvialis squatarola
\	2398.775879	3385.808105
8.459734	8.901999	Pluvialis squatarola
\	2452.794189	3457.032715
9.338594	9.803539	Pluvialis squatarola
\	1796.729858	4459.434082
10.824150	11.334456	Pluvialis squatarola
\	1732.838501	4549.374512
14.027736	14.470001	Pluvialis squatarola
\	2480.155273	3385.808105
