0.246461	0.903691	Pluvialis squatarola
\	2139.871826	2930.555664
1.862152	2.331113	Pluvialis squatarola
\	2139.871826	3089.004883
2.262652	2.892497	Pluvialis squatarola
\	2109.704590	2853.833252
3.590804	4.011842	Pluvialis squatarola
\	1852.221924	2816.082520
4.131650	4.860764	Pluvialis squatarola
\	2139.871826	2816.082520
6.668147	7.366454	Pluvialis squatarola
\	1643.226807	2633.258301
8.598761	9.156722	Pluvialis squatarola
\	2201.179932	2816.082520
10.916181	11.576834	Pluvialis squatarola
\	1745.492554	2930.555664
12.771487	13.158294	Pluvialis squatarola
\	1963.609253	2393.162598
13.127487	13.493756	Pluvialis squatarola
\	2079.857910	2705.218750
14.602831	15.102600	Pluvialis squatarola
\	2232.329102	2891.989746
15.992599	16.523176	Pluvialis squatarola
\	2050.328613	2853.833252
16.961329	17.406329	Pluvialis squatarola
\	1963.609253	3008.934082
