0.778625	1.284398	Pluvialis squatarola
\	2108.803955	2712.408203
1.863376	2.329220	Pluvialis squatarola
\	1924.921875	2741.411865
4.378933	4.838122	Pluvialis squatarola
\	2132.677246	2712.408203
4.964566	5.729881	Pluvialis squatarola
\	2156.753418	3141.668457
6.189070	6.688188	Pluvialis squatarola
\	1711.904785	2829.908936
7.253856	7.959277	Pluvialis squatarola
\	2108.803955	3013.790039
8.511635	8.957514	Pluvialis squatarola
\	1947.232544	3045.354004
11.406522	11.872366	Pluvialis squatarola
\	1969.732544	3307.725586
13.076906	13.635918	Pluvialis squatarola
\	2061.660156	3013.790039
14.933627	15.466020	Pluvialis squatarola
\	2085.132324	3045.354004
16.011723	16.304539	Pluvialis squatarola
\	1902.799927	2462.134521
16.404363	16.850242	Pluvialis squatarola
\	1924.921875	2516.114990
