0.242103	1.791563	Parus major
\	2816.526123	4615.621582
0.344997	0.923018	Parus major
\	2911.524902	16024.611328
1.068280	1.588802	Parus major
\	4615.621582	15369.072266
1.658407	2.227349	Parus major
\	3481.796875	16249.018555
2.511820	3.062605	Parus major
\	3647.863525	9170.805664
3.098921	3.622469	Parus major
\	4328.643555	7183.493652
3.925098	4.503119	Parus major
\	3109.291504	8662.246094
4.124833	5.934554	Parus major
\	2911.524902	4545.243652
4.675617	5.177981	Parus major
\	4262.581543	7722.374512
5.756003	6.309814	Parus major
\	3590.745361	8786.874023
6.343103	6.851520	Parus major
\	4197.387695	7502.539062
6.397576	7.381120	Parus major
\	2959.982666	4339.651855
