1.181763	1.999090	Parus major
\	3258.002197	5471.704590
1.316215	1.454205	Anas platyrhyncos
\	1477.808716	2593.391113
1.493125	2.076930	Parus major
\	4595.144043	6604.408691
2.777496	2.841184	Parus major
\	6561.881836	8281.565430
4.896885	5.165789	Parus major
\	4595.144043	5285.489258
5.834511	6.269711	Parus major
\	6947.917480	8633.157227
5.997269	6.602303	Parus major
\	3444.138184	5377.883301
7.285178	8.109581	Parus major
\	4595.144043	6276.328125
8.788918	9.082590	Corvus frugilegus
\	990.890686	1926.118164
9.245347	9.563786	Parus major
\	6604.408691	8078.447754
9.263038	9.648703	Parus major
\	3258.002197	5377.883301
