0.052572	0.609216	Parus major
\	1804.315552	12117.196289
0.609216	2.087414	Phylloscopus trochilus
\	2123.145996	7118.261719
1.846202	2.566747	Parus major
\	1767.081543	13534.159180
3.877952	4.375839	Phylloscopus trochilus
\	2579.358154	3405.555176
4.007836	4.128442	Parus major
\	1958.956055	15107.774414
4.363469	4.883004	Parus major
\	1767.081543	13748.986328
4.941760	5.179880	Phylloscopus trochilus
\	2530.600586	3928.243408
5.996291	6.540565	Parus major
\	1958.956055	13967.051758
7.817754	8.123908	Parus major
\	1330.539429	10008.447266
