0.220913	0.598789	Chloris chloris
\	2582.853516	4613.843750
1.424305	1.970772	Chloris chloris
\	2149.277100	5003.837402
2.232379	2.900930	Parus major
\	1466.717041	9434.225586
2.999760	3.145097	Parus major
\	7089.404785	10399.318359
3.145097	3.395077	Chloris chloris
\	2532.234131	4191.106934
4.284541	4.621723	Chloris chloris
\	2446.273193	5251.442383
4.784501	5.046108	Chloris chloris
\	2183.195068	3420.634033
5.301901	6.086722	Parus major
\	1539.525757	9351.583008
5.615829	5.772793	Chloris chloris
\	2491.157227	4923.613281
6.173924	6.586682	Parus major
\	6979.846191	8532.607422
6.336702	6.906424	Chloris chloris
\	2358.391357	3977.821289
6.906424	7.063388	Chloris chloris
\	2629.685303	4613.843750
7.063388	7.452892	Parus major
\	7089.404785	8402.752930
7.813328	7.912157	Chloris chloris
\	2725.363037	4392.766602
