0.275945	0.399239	Parus major
\	2809.306641	5393.487793
0.933515	1.761350	Parus major
\	1273.059326	13187.428711
1.357687	1.451490	Dendrocopos major
\	1093.749023	12337.279297
2.113054	2.211795	Dendrocopos major
\	1105.586426	12390.024414
2.396934	2.545045	Passer domesticus
\	2240.957275	6030.175293
3.065903	3.525048	Cyanistes caeruleus
\	6763.947266	8212.764648
3.525048	3.623789	Dendrocopos major
\	1079.089966	12782.833008
4.087871	4.166864	Dendrocopos major
\	1052.982666	12197.937500
4.423924	5.386795	Parus major
\	1273.059326	12390.024414
4.867924	4.956791	Dendrocopos major
\	1027.258301	11822.171875
5.251700	5.631566	Cyanistes caeruleus
\	6987.926270	7953.100586
5.608480	5.702284	Dendrocopos major
\	1159.768555	12008.666992
6.516896	6.615637	Dendrocopos major
\	1187.466431	6440.152832
