0.133145	0.246319	Parus major
\	5712.640137	8115.879883
0.246319	0.412751	Sitta europaea
\	1732.580078	6294.161621
0.399436	1.487900	Parus major
\	1629.258911	8374.693359
0.988605	1.095121	Sitta europaea
\	1741.843262	3451.675781
1.747534	1.987196	Sitta europaea
\	1915.067017	5095.020508
2.436561	2.589679	Sitta europaea
\	1768.029175	8244.350586
2.616308	2.819355	Sitta europaea
\	1923.416138	5242.520020
3.065674	3.568298	Parus major
\	5620.533203	8244.350586
3.774673	3.947762	Sitta europaea
\	1672.783081	8308.181641
4.443729	4.600175	Sitta europaea
\	1812.913818	7217.137695
4.530273	4.706691	Parus major
\	5179.469238	7864.448242
4.992954	6.211235	Parus major
\	1915.067017	11775.581055
5.402376	5.598766	Sitta europaea
\	1915.067017	4101.470215
6.247850	6.344380	Sitta europaea
\	1961.320312	3696.864014
6.870305	7.306356	Sitta europaea
\	1923.416138	5157.882324
7.093323	7.179868	Parus major
\	6604.408691	7864.448242
7.452816	7.565989	Parus major
\	5870.217285	7565.286133
7.898853	8.711040	Parus major
\	1355.697632	7684.703125
8.018684	8.161815	Sitta europaea
\	2118.490723	3696.864014
8.904101	9.077190	Sitta europaea
\	2118.490723	3956.531738
