0.000000	0.379148	Oriolus oriolus
\	1366.235229	2389.322754
0.496584	0.956259	Parus major
\	3407.687256	11925.693359
1.506528	1.838702	Parus major
\	3619.493164	9037.308594
2.237982	2.486274	Parus major
\	3692.494141	12139.079102
2.841935	3.214373	Parus major
\	3619.493164	12576.718750
3.284834	3.633785	Parus major
\	3692.494141	13261.307617
3.885432	4.375305	Parus major
\	3692.494141	12031.937500
4.331686	4.828270	Oriolus oriolus
\	1604.039429	2441.533447
4.469253	4.777940	Parus major
\	3918.986572	9285.196289
5.462421	5.818082	Parus major
\	2922.503174	4364.986816
6.505918	7.576257	Parus major
\	3547.704590	9800.065430
8.542582	8.693570	Parus major
\	6684.888672	7604.114746
8.864690	8.925085	Parus major
\	6091.280762	7131.027832
